ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD
f4b33b64:CWE-328:false_positive,oauth2-proxy/oauth2-proxy,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.89,"A função SHA-1 é usada aqui para validar senhas em um contexto específico de autenticação HTTP (htpasswd), onde a fragilidade do algoritmo não constitui uma vulnerabilidade. O uso de SHA-1 neste caso é aceitável porque o sistema está configurado para suportar e validar hashes SHA-1, e não há indicação de que este seja um ponto fraco em relação à segurança da aplicação.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1016,109,0.00000000
f4b33b64:CWE-601:false_positive,oauth2-proxy/oauth2-proxy,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.87,"O código verifica se o redirecionamento é válido usando a função `p.redirectValidator.IsValidRedirect(appRedirect)`. Se o redirecionamento não for válido, ele é rejeitado e definido como ""/"". Portanto, este código segue as boas práticas recomendadas para evitar redirecionamentos abertos.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1786,87,0.00000000
f4b33b64:CWE-601:false_positive#1,oauth2-proxy/oauth2-proxy,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.71,"O código implementa uma lógica para redirecionar solicitações HTTP para HTTPS, garantindo que o destino do redirecionamento seja sempre um caminho relativo interno. A função `redirectToHTTPS` não aceita URLs absolutas ou hosts externos, rejeitando qualquer entrada que não atenda a esses critérios.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1172,91,0.00000000
f4b33b64:CWE-601:false_positive#2,oauth2-proxy/oauth2-proxy,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.02,"O código não está sujeito a uma vulnerabilidade de redirecionamento aberto (open redirect) porque o destino do redirecionamento é construído a partir da URL original do pedido, que já contém um caminho com barra final. A função `http.Redirect` é chamada com `req.URL.String()+""/""`, garantindo que o destino seja sempre uma URL relativa interna e não um site externo.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1043,110,0.00000000
f4b33b64:CWE-614:false_positive,oauth2-proxy/oauth2-proxy,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.23,"O cookie criado pela função MakeCookieFromOptions não é um cookie de sessão, autenticação ou token. O nome do cookie é 'name' e o valor é 'value', que não são indicadores comuns de dados sensíveis como sessionid, token ou auth. Além disso, a função permite que o atributo Secure seja configurado através dos parâmetros de entrada, permitindo que o desenvolvedor decida se o cookie deve ser seguro ou não.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1029,116,0.00000000
f4b33b64:CWE-614:false_positive#1,oauth2-proxy/oauth2-proxy,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.22,"O código está simplesmente copiando um cookie existente, sem alterar seus atributos. Como não há criação de novos cookies ou modificação dos atributos Secure, SameSite ou HttpOnly, este código não constitui uma vulnerabilidade.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,910,69,0.00000000
f4b33b64:CWE-614:false_positive#2,oauth2-proxy/oauth2-proxy,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.10,"O código em questão é uma função de validação do nome de um cookie, não cria cookies. Portanto, ele não está envolvido na transmissão de cookies de sessão ou autenticação, e a ausência do atributo 'Secure' não constitui uma vulnerabilidade.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,885,76,0.00000000
f4b33b64:CWE-79:false_positive,oauth2-proxy/oauth2-proxy,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.40,"O código não está utilizando a função template.HTML() diretamente com dados de entrada do usuário. Em vez disso, ele está usando uma variável 'footer' que é configurada pelo usuário, mas o alerta não consegue determinar se essa variável contém dados controlados por terceiros. O uso de template.HTML() em contexto onde a variável é configurada pelo usuário pode ser considerado um risco potencial para XSS, mas neste caso específico, o código parece estar protegido contra injeções de script.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1117,128,0.00000000
f4b33b64:CWE-79:false_positive#1,oauth2-proxy/oauth2-proxy,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.84,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está formatando uma mensagem de erro usando fmt.Sprintf e depois escrevendo essa mensagem formatada no ResponseWriter. Como a mensagem é formatada antes de ser escrita, qualquer entrada potencialmente perigosa (como tags HTML) será escapada automaticamente pelo Go, prevenindo injeções de script.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,956,109,0.00000000
f4b33b64:CWE-79:false_positive#2,oauth2-proxy/oauth2-proxy,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.93,"O código não está utilizando a função template.HTML() diretamente com dados de entrada do usuário. Em vez disso, ele está usando valores que são configurados pelo sistema (como s.signInMessage, s.footer e s.logoData) e não estão sendo alterados por usuários externos. Portanto, não há risco de injeção de script e o alerta é um FALSO POSITIVO.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1232,102,0.00000000
f4b33b64:CWE-79:false_positive#3,oauth2-proxy/oauth2-proxy,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.95,"O código não está diretamente escrevendo dados de entrada do usuário no http.ResponseWriter. Em vez disso, ele está chamando uma função `getPage` que provavelmente retorna conteúdo estático ou predefinido, e então escreve esse conteúdo direto para a resposta. Como não há evidências de entrada controlável por terceiros sendo incorporada diretamente à saída HTML sem escape, este código não constitui uma vulnerabilidade XSS.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,976,111,0.00000000
f4b33b64:CWE-79:false_positive#4,oauth2-proxy/oauth2-proxy,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.07,"O código não está incorporando dados do usuário diretamente na saída HTML sem escape apropriado. Em vez disso, ele usa o pacote `html/template` para renderizar conteúdo HTML de forma segura.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1258,62,0.00000000
f4b33b64:CWE-79:false_positive#5,oauth2-proxy/oauth2-proxy,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.21,"O uso de `fmt.Fprintf(rw,",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,986,29,0.00000000
5693c58a:CWE-319:false_positive,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.74,"A chamada a `http.ListenAndServe` não transmite dados sensíveis. Ela é usada para iniciar um servidor HTTP que pode ser acessado localmente (localhost) e não exposto à internet. Portanto, não há risco de transmissão em texto claro.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1627,74,0.00000000
5693c58a:CWE-319:false_positive#1,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.75,"O código não está transmitindo informações sensíveis em texto claro. A ferramenta de análise estática alertou sobre a ausência de TLS no servidor HTTP, mas o código contém lógica para configurar um servidor gRPC com TLS se a opção `--tls` for especificada. Isso garante que qualquer comunicação via gRPC seja criptografada.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3542,96,0.00000000
5693c58a:CWE-327:false_positive,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.39,"O alerta é um FALSO POSITIVO porque o código está configurando uma conexão TLS com a versão mínima padrão do Go (TLS 1.2), que é considerada segura para uso em aplicações de propósito geral. O código não desativa outras versões de TLS, nem habilita TLS 1.0 ou 1.1, o que significa que ele não está configurado para suportar clientes legados com navegadores inseguros.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1336,120,0.00000000
5693c58a:CWE-327:false_positive#1,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.81,"O alerta é um FALSO POSITIVO porque a configuração de TLS no código não está sendo usada para autenticação, assinatura, derivação de chave ou armazenamento de credencial. Em vez disso, ela está sendo usada para habilitar a comunicação segura via gRPC API, o que é uma prática recomendada e segura.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3554,99,0.00000000
5693c58a:CWE-338:false_positive,osrg/gobgp,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.00,"O uso de `math/rand` neste contexto não constitui uma vulnerabilidade real. A função é usada para calcular um jitter de backoff, que requer dispersão temporal em vez de imprevisibilidade contra adversário.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1103,63,0.00000000
5693c58a:CWE-470:false_positive,osrg/gobgp,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.50,"O código não está utilizando reflexão insegura porque o nome do campo a ser acessado vem de uma lista fixa definida no código, em vez de ser controlado externamente pelo atacante. A função verifica se o tag é um dos valores permitidos na lista `forcedOverwrittenConfig` antes de tentar acessar o campo correspondente.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1065,91,0.00000000
5693c58a:CWE-489:false_positive,osrg/gobgp,CWE-489,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.19,"A exposição do endpoint 'pprof' em '/debug/pprof' é controlada por uma variável de configuração (`globalOpts.PprofPort`). Se essa variável for zero, o servidor não iniciará a escuta nesse endpoint. Além disso, o alerta menciona que isso pode expor informações sobre o servidor, mas não há evidências concretas no código fornecido para indicar que isso está ocorrendo de forma insegura ou sem controle.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1664,121,0.00000000
56e6b104:CWE-319:false_positive,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.31,"O alerta é um FALSO POSITIVO porque a chamada para `http.ListenAndServe` não está sendo usada para transmitir dados sensíveis. A função `http.ListenAndServe` é usada apenas para iniciar um servidor HTTP sem TLS, que é o comportamento esperado e seguro neste contexto.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1627,81,0.00000000
56e6b104:CWE-319:false_positive#1,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.00,"O código não está transmitindo informações sensíveis em texto claro. A função `http.ListenAndServeTLS` é usada para iniciar um servidor HTTP que aceita conexões seguras via TLS, garantindo que qualquer transmissão de dados seja criptografada.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3542,70,0.00000000
56e6b104:CWE-327:false_positive,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.84,"O alerta é um FALSO POSITIVO porque o código está configurando uma conexão TLS com a versão mínima padrão do Go (TLS 1.2), que é considerada segura para uso em aplicativos de propósito geral. O código não desativa outras versões de TLS, nem habilita TLS 1.0 ou 1.1, o que significa que ele não está configurado para suportar clientes legados com navegadores inseguros.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1336,119,0.00000000
56e6b104:CWE-327:false_positive#1,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.34,"O alerta é um FALSO POSITIVO porque a verificação de TLS em Go 1.22 já usa TLS 1.3 como o mínimo por padrão, conforme indicado na mensagem do alerta. A configuração de TLS no código não está faltando a definição da versão mínima.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3554,87,0.00000000
56e6b104:CWE-338:false_positive,osrg/gobgp,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.69,"O uso de `math/rand` neste contexto não constitui uma vulnerabilidade real. A função é usada para calcular um jitter de backoff, que requer dispersão temporal em vez de imprevisibilidade contra adversário.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1103,63,0.00000000
56e6b104:CWE-470:false_positive,osrg/gobgp,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.76,"O código não está utilizando reflexão para selecionar métodos ou campos com base em entrada externa. Em vez disso, ele está iterando sobre os campos de um struct `pg` e atualizando os valores correspondentes em um struct `c` com base em tags de configuração definidas no código. A entrada externa (`tagPrefix`) é usada para construir uma chave de tag, mas não para selecionar métodos ou campos dinamicamente.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1065,114,0.00000000
56e6b104:CWE-489:false_positive,osrg/gobgp,CWE-489,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.92,"A exposição do endpoint 'pprof' em '/debug/pprof' é controlada por uma variável de configuração (`globalOpts.PprofPort`). Se essa variável for zero, o servidor não iniciará a escuta nesse endpoint. Além disso, o alerta menciona que isso pode expor informações sobre o servidor, mas não há evidências concretas no código fornecido para indicar que isso está acontecendo ou que é uma vulnerabilidade real.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1664,120,0.00000000
ca7383f4:CWE-319:false_positive,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.54,O alerta é um FALSO POSITIVO porque a chamada para `http.ListenAndServe` não está enviando dados sensíveis. A função `newRootCmd` configura um servidor HTTP simples que não transmite informações confidenciais. O servidor é usado apenas para expor métricas de profiling (pprof) e não para comunicação com serviços externos que exigiriam TLS.,2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1627,102,0.00000000
ca7383f4:CWE-319:false_positive#1,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.93,"O código não está transmitindo informações sensíveis em texto claro. A função `http.ListenAndServeTLS` é usada para iniciar um servidor HTTP que aceita conexões seguras via TLS, garantindo que qualquer transmissão de dados seja criptografada.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3542,70,0.00000000
ca7383f4:CWE-327:false_positive,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.94,"O alerta é um FALSO POSITIVO porque o código está configurando uma conexão TLS com a versão mínima padrão do Go (TLS 1.2), que é considerada segura para uso em aplicativos de propósito geral. O código não desativa outras versões de TLS, nem habilita TLS 1.0 ou 1.1, o que significa que ele não está configurado para suportar clientes legados com navegadores inseguros.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1336,119,0.00000000
ca7383f4:CWE-327:false_positive#1,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.38,"O alerta é um FALSO POSITIVO porque a verificação de TLS em Go 1.22 já usa TLS 1.3 como o mínimo por padrão, conforme indicado na mensagem do alerta. A configuração de TLS no código não está faltando a definição da versão mínima.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3554,87,0.00000000
ca7383f4:CWE-338:false_positive,osrg/gobgp,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.66,"O uso de `math/rand` neste contexto não constitui uma vulnerabilidade real. A função é usada para calcular um jitter de backoff, que requer dispersão temporal em vez de imprevisibilidade contra adversário.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1103,63,0.00000000
ca7383f4:CWE-470:false_positive,osrg/gobgp,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.74,"O código não está utilizando reflexão para selecionar métodos ou campos com base em entrada externa. Em vez disso, ele está iterando sobre os campos de um struct `pg` e atualizando os valores correspondentes em um struct `c` com base em tags de configuração definidas no código. A entrada externa (`tagPrefix`) é usada para construir uma chave de tag, mas não para selecionar métodos ou campos dinamicamente.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1065,114,0.00000000
ca7383f4:CWE-489:false_positive,osrg/gobgp,CWE-489,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.92,"A exposição do endpoint 'pprof' em '/debug/pprof' é controlada por uma variável de configuração (`globalOpts.PprofPort`). Se essa variável for zero, o servidor não iniciará a escuta nesse endpoint. Além disso, o alerta menciona que isso pode expor informações sobre o servidor, mas não há evidências concretas no código fornecido para indicar que isso está acontecendo ou que é uma vulnerabilidade real.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1664,120,0.00000000
defe9ac1:CWE-319:false_positive,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.63,A chamada a `http.ListenAndServe` não transmite dados sensíveis. Ela é usada para iniciar um servidor HTTP que pode ser acessado localmente (localhost) e não expõe informações confidenciais em trânsito.,2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1631,69,0.00000000
defe9ac1:CWE-319:false_positive#1,osrg/gobgp,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.99,"O código não está transmitindo informações sensíveis em texto claro. A função `http.ListenAndServeTLS` é usada para iniciar um servidor HTTP que aceita conexões seguras via TLS, garantindo que qualquer transmissão de dados seja criptografada.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3542,70,0.00000000
defe9ac1:CWE-327:false_positive,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.58,"O alerta é um FALSO POSITIVO porque o código está configurando uma conexão gRPC com TLS, mas não especificamente menciona a versão mínima do protocolo TLS. No contexto fornecido, a função `newConn` configura uma conexão segura usando TLS, incluindo certificados de autoridade e certificados de cliente, o que é adequado para aplicações web geralmente. A falta da especificação explícita da versão mínima do TLS (TLS 1.3) não constitui uma vulnerabilidade em si, pois a configuração padrão do Go 1.22 já usa TLS 1.2 como o mínimo e isso é considerado seguro para aplicativos de propósito geral.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1278,175,0.00000000
defe9ac1:CWE-327:false_positive#1,osrg/gobgp,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.35,"O alerta é um FALSO POSITIVO porque a verificação de TLS em Go 1.22 já usa TLS 1.3 como o mínimo por padrão, conforme indicado na mensagem do alerta. A configuração de TLS no código não está faltando a definição da versão mínima.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3554,87,0.00000000
defe9ac1:CWE-338:false_positive,osrg/gobgp,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.82,"O uso de `math/rand` neste contexto não constitui uma vulnerabilidade real. A função é usada para calcular um jitter de backoff, que requer dispersão temporal em vez de imprevisibilidade contra adversário.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1103,63,0.00000000
defe9ac1:CWE-470:false_positive,osrg/gobgp,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.09,"O código não está utilizando reflexão para selecionar métodos ou campos com base em entrada externa. Em vez disso, ele está iterando sobre os campos de um tipo específico (pgType) e atualizando valores em outro objeto (nValue) com base em tags de configuração fixas (tagPrefix). A entrada externa é usada apenas para acessar valores em uma estrutura de dados (viper.Viper), mas não para selecionar métodos ou campos dinamicamente.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1068,120,0.00000000
defe9ac1:CWE-489:false_positive,osrg/gobgp,CWE-489,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.72,"A exposição do endpoint 'pprof' em '/debug/pprof' é controlada por uma variável de configuração (`globalOpts.PprofPort`). Se essa variável for definida como zero, o servidor não iniciará a escuta nesse endpoint. Além disso, o alerta menciona que isso pode expor informações sobre o servidor, mas não há evidências concretas no código fornecido de que isso esteja ocorrendo ou seja uma vulnerabilidade real.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1668,121,0.00000000
cd1cbfd3:CWE-22:false_positive,patrickhener/goshs,CWE-22,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.74,"A entrada `upath` é obtida a partir de `req.URL.Path`, que é controlada pelo cliente. No entanto, o código utiliza `filepath.Clean(upath)` para limpar o caminho e evitar path traversal attacks. Além disso, o caminho é então concatenado com `fs.Webroot` antes de ser usado em `os.Open(open)`. Esta abordagem garante que o caminho final seja seguro contra path traversal attacks.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1325,113,0.00000000
cd1cbfd3:CWE-328:false_positive,patrickhener/goshs,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.70,"A função `Sum` está sendo usada para calcular a soma de verificação SHA-256 e SHA-1 de um certificado, mas não para armazenar senhas ou segredos. Em vez disso, ela parece estar sendo usada para fins de integridade e identificação do conteúdo do certificado. A função `sha1.Sum` está marcada com o comentário `#nosec G401`, indicando que a ferramenta de segurança não deve emitir um alerta nessa linha específica. Portanto, este é um FALSO POSITIVO.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1160,143,0.00000000
